source,target,similarity_total,similarity_text,similarity_hashtag,similarity_url,similarity_domain,text_share,hashtag_share,url_share,domain_share,max_share,n_active_modalities,non_domain_similarity
nataliabonavides,pompeodemattospdt,0.1312009796634492,0.14381813223511314,0.22772901609159024,0.015401027590842437,0.04357328523574147,0.7307777355729551,0.23143019884531388,0.015651333936020348,0.022140731645710617,0.7307777355729551,4,0.13746010069399975
drdamiao,wolneyqueirozpe,0.13118940284534727,0.15930006963353072,0.031977787277714165,0,0.3108847717894735,0.8095169588320165,0.03250037638625553,0,0.15798266478172796,0.8095169588320165,3,0.11835401934933824
pauloganime,RodrigoMaiaRJ,0.13112791547924155,0.1659750880833008,0.06020088176542485,0,0.18676608782476514,0.8438329726954077,0.06121339004020602,0,0.09495363726438633,0.8438329726954077,3,0.12715376031170414
delegado.waldir,professoradayanepimentel,0.13112515503384453,0.17587695576072385,0.04151829602437181,0,0.12507117585168578,0.8941938242911438,0.04221747384642363,0,0.06358870186243254,0.8941938242911438,3,0.13155758211828444
danilocabralpe,gervasiomaiapb,0.13109734721748703,0.16938414499604734,0.037250880424880624,0,0.19811699745207043,0.8613657387236248,0.03788622853222946,0,0.10074803274414576,0.8613657387236248,3,0.1263102293435882
jfmargarida,rodrigocoelhooficial,0.1310698686468631,0.1737773559560795,0.005953868736570114,0.013483997249264926,0.1893987381704816,0.8838917123623669,0.006056686964529238,0.01371685436525398,0.09633474630784995,0.8838917123623669,3,0.1269035208237475
ErikaKokay,sostenescavalcante,0.1310613126918933,0.15412154040140008,0.008098779100216584,0,0.40850672816396594,0.7839666144843119,0.008239175933639214,0,0.20779420958204892,0.7839666144843119,2,0.1112437830153167
guimaraes13pt,luiz.caetanoBA,0.13103360642290304,0.15774234181318536,0.0901989080354666,0,0.2076828621407588,0.8025541239351046,0.09178195884024345,0,0.10566391722465199,0.8025541239351046,3,0.12555865958591333
elcionebarbalh0,flaviamorais1212,0.1310334895419155,0.09440093504283091,0.02735282407392397,0,0.9667873445525753,0.48028909949077603,0.02783290914869438,0,0.4918779913605296,0.4918779913605296,3,0.07133678561258265
alexisfonteyne30,MolonRJ,0.13102673123458622,0.1675500253363836,0.004189560815921248,0,0.2815215935231149,0.8524979280062946,0.004263314085042578,0,0.14323875790866283,0.8524979280062946,2,0.12027709821397704
deputadojoaodaniel,orlandosilvasp,0.13101789454045867,0.1561558997479102,0.1557919821776588,0,0.09212545627246065,0.7945779737219475,0.15854524577129406,0,0.04687678050675846,0.7945779737219475,3,0.1337959258453157
freixo.marcelo,LeoMoraes.19,0.130976558101818,0.1591826807446516,1.4165437227686364e-4,0,0.3725382553362,0.8102349664785402,1.4420328271439736e-4,0,0.18962083023874537,0.8102349664785402,2,0.11372215115650498
danilocabralpe,Drdenisbezerra,0.13094526527360884,0.1622349699901593,0.02546381114240983,0,0.2909016569177201,0.8259683649814596,0.02592819841094516,0,0.14810343660759526,0.8259683649814596,3,0.1195198087276009
DeputadoTadeuAlencar,TulioGadelhaOficial,0.13090659684801828,0.1393018218660764,0.02709351491759063,0,0.5163937042243292,0.7094209419550486,0.02759577242599014,0,0.2629832856189613,0.7094209419550486,3,0.10337180346399609
alexisfonteyne30,vitorlippi,0.1309046248172927,0.16820212894377132,0.13323457792593135,0,0.015078926969814688,0.8566141401473824,0.13570651468516678,0,0.00767934516745087,0.8566141401473824,2,0.13917788894925542
marceloramosam,margaretecoelho.castro,0.13086640893285895,0.14819075985041436,0.04356924432412289,0,0.3939500468404948,0.7549213026160323,0.04439055540623986,0,0.20068814197772783,0.7549213026160323,3,0.11207472051088496
freixo.marcelo,pompeodemattospdt,0.13086629016380624,0.1716964221213144,0.04320571956514224,0.010595217973953243,0.13842825616575874,0.8746658996058791,0.04402021789931422,0.010794955126275462,0.07051892736853121,0.8746658996058791,4,0.13032614973509535
carlosjordyoficial,DeputadoAndreFigueiredo,0.13083487378921013,0.16729152761391416,2.3246834055064438e-4,0,0.28914289401790916,0.8524308683602704,2.3690762135807644e-4,0,0.14733222401837157,0.8524308683602704,2,0.1195271580585888
arraes,glauber.braga1,0.13082780091461893,0.14295383328845584,0.018773350587577092,0.02344895248052714,0.44843407469851665,0.7284579795683775,0.019132886085202427,0.023898032188464733,0.2285111021579552,0.7284579795683775,4,0.10814163850148337
joicehasselmann,luizaerundina,0.13082462372130407,0.1686167913165896,0.05624778091276917,0,0.1637058808281267,0.859251041688677,0.057326395508533544,0,0.0834225628027894,0.859251041688677,3,0.12847596249938817
coronel.armando,deputadogiovanicherini,0.13081524022858426,0.1002227183604038,0.04183822348248296,0.40824829046386296,0.059828391932033896,0.5107596443415227,0.04264357721559616,0.4161067571336969,0.030490021309184268,0.5107596443415227,4,0.13588572939262358
LidicedaMata,pimenta13br,0.13076053846730284,0.1528382623141435,0.15988444564358426,0.008608861874790378,0.09603883883135832,0.7792272505942165,0.16303027148470992,0.008778246582848648,0.04896423133822502,0.7792272505942165,3,0.1332406598698703
depzeneto,pastorisidoriofilho,0.13075490711250728,0.12367766079015942,0.2300984678607195,0,0.264350063064576,0.63058263495351,0.23463590309742144,0,0.1347814619490686,0.63058263495351,3,0.1212123959730738
biakicisoficial,bibonunes,0.13073616166709015,0.08942405889973302,0.11347209960338439,0,0.8398576368022533,0.456002673677207,0.11572630776003413,0,0.42827101856275895,0.456002673677207,3,0.08008462772886422
helder.salomao.1350,pompeodemattospdt,0.1307158507424736,0.16394135095127518,0.13087154694696937,0.017595383576944665,0.024390390576524035,0.836120740879696,0.13349214723245004,0.01794771735995991,0.012439394527894006,0.836120740879696,4,0.13831052646861283
DeputadoPedroLupion,nishimoriluiz,0.1306631355491653,0.15922340042889876,0.1769532382774686,0,0.013806552393554905,0.8123862417133303,0.18056940853669262,0,0.007044349749977154,0.8123862417133303,2,0.13901003434599463
chicodangelo,freianastaciopt,0.13064048139269896,0.15004646375870723,0.22721062889404509,0,0.004721325515322099,0.7656966261357372,0.23189405149343761,0,0.002409322370825229,0.7656966261357372,2,0.1396347068125116
ruycarneiropb,TulioGadelhaOficial,0.1306271694829601,0.14084972372961274,0.029149552429965062,0,0.492611200088344,0.718838325835352,0.029753434955727215,0,0.25140823920892075,0.718838325835352,3,0.10477116729686124
alinesleutjes,nishimoriluiz,0.13062251993454915,0.16497311208336263,0.06715075710098975,0,0.17530516398263157,0.8419840221835433,0.06854433894414418,0,0.08947163887231262,0.8419840221835433,3,0.12743090250254327
freixo.marcelo,majorfabiana,0.13062058735439772,0.1421736541382783,1.252616848099448e-4,0,0.5373217455635632,0.7256316788334699,1.2786313637791952e-4,0,0.27424045803015223,0.7256316788334699,2,0.10157050462517163
DepCoronelChrisostomo,joaocarlosgurgel,0.13061238455034235,0.14850738162871086,0.16460577297128678,0,0.14490040602545332,0.7580056165933289,0.16803488024301633,0,0.07395950316365489,0.7580056165933289,3,0.12959181158783442
AfonsoMottaOpina,rafaelmottarn,0.13060891904625344,0.16121224496209582,0.04134004898981098,0,0.2643312380932211,0.822875120317547,0.04220237463279818,0,0.13492250504965472,0.822875120317547,3,0.12105732482861288
fabiogov55,oficialluizlima,0.13060414384060293,0.1444671216774484,0.04471062382265717,0,0.4249696931892455,0.7374300050477454,0.0456449262204367,0,0.216925068731818,0.7374300050477454,3,0.10957803317284275
aureacarolina,depleomonteiro,0.13060213775879403,0.16689995050912668,0.04986587989097945,0.008867980722875438,0.17256484006293407,0.8519510904044068,0.05090869184502483,0.009053430900958654,0.08808678684960984,0.8519510904044068,3,0.1276048018799269
doutorluizinho,EduardoCuryOficial,0.13055413005930797,0.08589630705046522,0.13189542308959043,0.28867513459481287,0.25820776501616044,0.4386242294617278,0.13470317947012797,0.29482037778881337,0.13185221327933078,0.4386242294617278,4,0.12143601327667564
deputadohenriquefontana,SargentoFahur10,0.13051706661472592,0.16788319238524602,1.3469630530679443e-4,0,0.27865468275781524,0.8575286831048252,1.3760275065983539e-4,0,0.14233371414451496,0.8575286831048252,2,0.11993580831879098
joseneltooficial,samia.bomfim.psol,0.13050650862596014,0.160989855074353,7.416724950826629e-4,0,0.3462157336557069,0.8223848080801347,7.577374266784327e-4,0,0.176857454493187,0.8223848080801347,2,0.1150987068381211
rfalcao13,RodrigoMaiaRJ,0.13049246955089058,0.17408744920390537,0.0023447635546088854,0,0.21182302411508727,0.8893869498270842,0.002395809824815936,0,0.10821724034809976,0.8893869498270842,2,0.12468314422487654
LidicedaMata,padrejoao,0.1304456449793972,0.17144723783279092,0.062209516284314516,0.027628948199776907,0.0625353673948658,0.8762129128438623,0.06358665459894808,0.02824057300304728,0.03195985955414239,0.8762129128438623,4,0.135296379092578
depalceumoreira,deputadopeninha,0.13041324569496587,0.15483462822515237,0.006851787032399317,0.052649812649265666,0.2888492038096342,0.7915076795563526,0.007005205640359077,0.05382869648319066,0.14765841832009768,0.7915076795563526,3,0.11909639154391813
DeputadoAndreFigueiredo,jfmargarida,0.13040394231393126,0.13744736168308014,0.14171723147785978,0.018650096164806392,0.26085086259283535,0.7026748795277611,0.1449007639525633,0.01906905147587088,0.13335530504380474,0.7026748795277611,4,0.1210863051511524
LeoMoraes.19,viniciuscarvalhooficial,0.13040350992950783,0.12483586696151568,0.19731179885570213,0,0.3130703816160565,0.6382030004611489,0.2017448752847863,0,0.16005212425406484,0.6382030004611489,3,0.1173558762376115
cabojunioamaral,niltotattosp,0.130399130822483,0.14213416255136918,0.03015621764684756,0,0.4743329015298581,0.7266621163033237,0.030834783899390962,0,0.2425030997972854,0.7266621163033237,3,0.10583243291481335
DeputadoAndreFigueiredo,marceloramosam,0.13035992586237663,0.15035638041673444,0.016035635784575408,0,0.41976381219915415,0.7689294565134402,0.016401396035879433,0,0.21466914745068025,0.7689294565134402,3,0.10968821969546395
joicehasselmann,renildovcalheiros,0.1302871269766854,0.1340137333067671,0.0541241004132637,0,0.5059213707560829,0.6857353519443691,0.055389560651374854,0,0.2588750874042562,0.6857353519443691,3,0.10345610956387132
abiackelpaulo,rodrigocoelhooficial,0.13028380917249335,0.11515901838263977,0.1462604601269409,0,0.5101460335071208,0.589272599637567,0.14968394620526204,0,0.261043454157171,0.589272599637567,3,0.10315079314859141
Dep.Joeniawapichana,ProfessoraRosaNeide,0.13027253646884923,0.1729447331140102,0.11046606388677602,0,0.003708588119084503,0.8850406376346495,0.11306150104599179,0,0.001897861319358641,0.8850406376346495,2,0.13931281849383242
flordelisCantora,Ossesio.Silva,0.1302611358095935,0.12511376334592605,0.17651412915696382,0,0.34975114537071433,0.640322802695904,0.1806771994935667,0,0.17899999781052925,0.640322802695904,3,0.11458327798379916
aureacarolina,depdanielalmeida,0.13025583431170973,0.16515246913408788,0.06245281798815455,0.017941008274424134,0.14152517080960972,0.8452722802873638,0.06392836407230339,0.01836489282211627,0.07243446281821656,0.8452722802873638,4,0.12945088170471689
DeputadoAndreFigueiredo,drasorayamanato,0.130254149142193,0.16121488964830075,0.003258517131543089,0,0.33514630638680104,0.825129900326933,0.0033355478787713733,0,0.17153455179429558,0.825129900326933,2,0.11561899505329241
calero.rio,gleisi.hoffmann,0.13022101181300022,0.1596659316027961,0.14110656710176256,0,0.07444272696351713,0.8174099780050823,0.14447905668187577,0,0.038110965313041936,0.8174099780050823,3,0.13420517501653473
deputadohenriquefontana,luismirandausa,0.13021247123978424,0.16174290691646329,0.0012287008554270958,0,0.3333005977212763,0.8280973672054103,0.001258149693065331,0,0.17064448310152433,0.8280973672054103,2,0.11570617649110623
camilocapiberibe,DeputadoBetoFaro,0.13020835594275296,0.12104273656779378,0.22422261907579025,0.04576043153224302,0.20273187224729003,0.6197387036154633,0.22960392206510552,0.04685867375246069,0.10379870056697056,0.6197387036154633,4,0.12502810477814316
bibonunes,capitaoalbertoneto,0.13019667285850736,0.10639533649841179,0.23213548629696928,0,0.42472575529955403,0.5447929104099205,0.23772802709456334,0,0.2174790624955162,0.5447929104099205,3,0.10915888125557546
profisrael,samia.bomfim.psol,0.13017505480520614,0.16520468164783897,0.06527405621999549,0,0.17003089315971137,0.8460642063619698,0.06685772100517164,0,0.08707807263285862,0.8460642063619698,3,0.12732820920845575
AlencarBraga13,depvalmir,0.13016688483310243,0.15866888963422865,0.14371603659048934,0,0.07838230297327137,0.8126433992161727,0.1472120826785905,0,0.04014451810523683,0.8126433992161727,3,0.13386578353737608
bohngass13,depvalmir,0.13014999270665142,0.15388138734272686,0.17220701539477018,0,0.06902198638296253,0.7882258725364882,0.1764190293711474,0,0.035355098092364375,0.7882258725364882,3,0.1345162788726292
davidmirandario12,rafaelmottarn,0.13013804351271097,0.1732840797717002,0.015140827672262852,0,0.18894819962913662,0.8876936884064704,0.015512581628532016,0,0.09679372996499751,0.8876936884064704,3,0.12593731807582342
davidbrsoares,depjefferson,0.13007011742662417,0.138280609052334,0.0036553043068750673,0,0.5609350622622721,0.7087490541673498,0.0037470090534690434,0,0.28750393677918107,0.7087490541673498,2,0.09929404993836358
filipebarrosoficial,tabataamaralSP,0.1300697023512562,0.1633929873197922,0.002407729032866486,0,0.31230020400518815,0.8374637309388967,0.0024681423260935983,0,0.16006812673500975,0.8374637309388967,2,0.11705323794740394
calero.rio,Joseairtoncirilo,0.13006536296357973,0.15861798155482312,0.16260844688542023,0,0.039583735134624494,0.8130167680857434,0.1666940817860971,0,0.020289150128159555,0.8130167680857434,3,0.1365283363799337
dep.eliborges,deputadojoaocampos,0.13006017738162565,0.17220726618974033,0.10498362714409652,0,0.018862744538788355,0.8827055785848306,0.10762569476953332,0,0.009668726645636169,0.8827055785848306,2,0.13800285115611402
alexandrefrotaoficial77,alexmanente,0.13002181379684813,0.12770382570584435,0.02051840978542482,0,0.6322521303234285,0.6547815425565154,0.021040992211233827,0,0.32417746523225066,0.6547815425565154,3,0.09414821975923524
depjorgesolla,marceloalvaroantonio,0.13000340493561385,0.15745186357456906,2.8075633412675123e-4,0,0.3749709256202639,0.8074243063225893,2.879476726175493e-4,0,0.19228774600479318,0.8074243063225893,2,0.11250572488671029
fernandapsol,profisrael,0.12999411192963267,0.1611071458156343,0.06117497839895719,0,0.21649026399023258,0.8262279135783395,0.0627464095523259,0,0.11102567686933455,0.8262279135783395,3,0.12381581535387554
Drdenisbezerra,guimaraes13pt,0.12998290635756454,0.1265066204639021,0.0967105074593012,0,0.491256375805845,0.6488372151329924,0.09920330825989719,0,0.2519594766071104,0.6488372151329924,3,0.10417765853983023
generalgirao,marceloramosam,0.12994015872688905,0.16056096794558467,0.030860244288302075,0,0.2817722128708852,0.8237687743789562,0.031666109067087084,0,0.14456511655395668,0.8237687743789562,3,0.1190950120023179
generalgirao,greyce.elias,0.12988185204380745,0.16911647952015893,0.01697988004027365,0,0.22310322537497507,0.868052910441089,0.01743110349709371,0,0.11451598606181732,0.868052910441089,3,0.12322318252015262
davidmirandario12,majorfabiana,0.12979485643290498,0.14857575342249854,4.153419071377698e-5,0,0.461082243887162,0.7631311825740027,4.2666498868797415e-5,0,0.23682615092712853,0.7631311825740027,2,0.10613147161474377
depzeneto,orlandosilvasp,0.1297677292300046,0.13801008989941832,0.08393982491169202,0,0.39853538963250146,0.7090108391781786,0.08624622409054598,0,0.20474293673127533,0.7090108391781786,3,0.11057003920125481
depjorgesolla,jrbozzella,0.1297337016064509,0.158049760091116,0.01279554909555702,0,0.3399168249944897,0.8121752900186376,0.013150578389540864,0,0.17467413159182155,0.8121752900186376,3,0.11472062136444813
pauloguedesmg,RodrigoMaiaRJ,0.12972632506077375,0.17251046301557887,0.006298258838908174,0,0.20819372807800118,0.8865353681285674,0.006473380362808743,0,0.1069912515086239,0.8865353681285674,2,0.12412151055954324
deputadojoaocampos,niltotattosp,0.12971403845783136,0.16054973805748027,0.1439007648039539,0,0.0524116666847601,0.825147069488413,0.1479158992244667,0,0.02693703128712038,0.825147069488413,3,0.13523563644162218
ErikaKokay,joseneltooficial,0.12970042862146228,0.11972754579599779,0.005267866117575521,0,0.7376952391268049,0.6154055519504315,0.005415418873132716,0,0.37917902917643576,0.6154055519504315,2,0.08627222787108065
deputadolincolnportela,ZambelliOficial,0.12968825463764827,0.1741507784945975,0.04918213994240804,0,0.10545175473393306,0.8952277083286041,0.0505644761532944,0,0.05420781551810146,0.8952277083286041,3,0.13141943320219937
CarlosChiodini,ChristianeYared,0.12967795557181208,0.17259798572096946,0.0608348075118326,0,0.09751986134382155,0.8873159921946767,0.06254962636076206,0,0.05013438144456133,0.8873159921946767,3,0.13197496230238284
LidicedaMata,perpetuaalmeida.acre,0.12966197500917465,0.09316596821446464,0.4648258781971456,0,0.0836181865986817,0.4790197393793742,0.4779873494541021,0,0.04299291116652359,0.4790197393793742,3,0.13295081703849557
DepCoronelChrisostomo,deputadojoaocampos,0.12965905804202624,0.14441426345582498,0.22774314305476173,0,0.045256949962620446,0.7425333570294083,0.2341969228054946,0,0.023269720165097072,0.7425333570294083,3,0.13568778004769808
alexmanente,vanderleimacris,0.12964151232310467,0.16491447363186973,0.09496384281784931,0,0.10555026289217424,0.8480538405571536,0.09766814257372701,0,0.054278016869119323,0.8480538405571536,3,0.13136231585388541
odaircunhamg,renildovcalheiros,0.1296125660755572,0.13657608109385522,0.1395635976848739,0,0.2993004848250583,0.7024837443320048,0.14357002761961188,0,0.15394622804838334,0.7024837443320048,3,0.11749200045059285
DeputadoBetoFaro,pompeodemattospdt,0.12957547321689383,0.1478806785761507,0.2039217987585756,0,0.056981714974749034,0.7608470693041121,0.20983580065571508,0,0.029317130040172786,0.7608470693041121,3,0.1347607416627613
odaircunhamg,taliriapetronepsol,0.12956272928648813,0.1546201679219097,0.17278509500114653,0,0.051669070075932126,0.7956000349453107,0.17781357952006444,0,0.026586385534624887,0.7956000349453107,3,0.13512656208724214
DeputadoTadeuAlencar,JandiraFeghaliOficial,0.12955923338793243,0.15223998769509167,0.016338089242038056,0,0.38831244538399345,0.7833739246215279,0.016814022759888542,0,0.1998120526185835,0.7833739246215279,3,0.1110768611024995
depzeneto,ProfessoraRosaNeide,0.12955738556774618,0.1728484915327664,0.08465349042116088,0,0.04556888734620681,0.8894307891714549,0.08712071493795844,0,0.02344849589058671,0.8894307891714549,3,0.13555656401214183
franciscojrgo,Joseairtoncirilo,0.1295527777960757,0.1326466590563114,0.017270898012683666,0.28867513459481287,0.004933011163028898,0.6825874947794411,0.017774890209732802,0.29709913288436607,0.0025384821264600854,0.6825874947794411,3,0.1384541896984362
coroneltadeu,samia.bomfim.psol,0.12949725478856522,0.17154089496626623,0.0014828881945809144,0,0.22408409577665409,0.8831121310710263,0.00152681557819078,0,0.11536105335078296,0.8831121310710263,2,0.12274105186084458
coronel.armando,luismirandausa,0.12949314289217742,0.1503885508277849,0.007538927304660499,0,0.42343378049549124,0.7742420304731557,0.007762498344217648,0,0.21799547118262663,0.7742420304731557,2,0.1084973830633693
deputadorogeriocorreia,TiagoMitraud,0.12942886720180477,0.17026238568946417,0.0011310449938155543,0,0.2365470611447989,0.8769933599845852,0.0011651651013855461,0,0.1218414749140293,0.8769933599845852,2,0.12177756763444805
deputadopastoreurico,josemedeirosMT,0.12941922418767116,0.14370743856138649,0.24740667962929888,0,0.00940061794260474,0.7402683769916385,0.25488915955848396,0,0.004842463449877627,0.7402683769916385,2,0.13799198177660446
marcelvh,OtoniDeputadoFederal,0.1294072058194497,0.17260670191632077,0.040880360291450014,0,0.1332803475456378,0.8892173653098496,0.04212064290400925,0,0.06866199178614105,0.8892173653098496,3,0.1291305528390077
pedrowestphalen11,sergiosouzaPR,0.129359652152922,0.12488598016861173,0.055065987607270495,0.28867513459481287,0.004052736203546158,0.6436111934962959,0.056757509461218464,0.29754268278701174,0.002088614255473946,0.6436111934962959,3,0.13831014614930598
flavionogueirapi,PauloTeixeira13,0.12931882592161864,0.14467469496127872,8.240299082255835e-4,0,0.49138737939504123,0.7458295105409602,8.496106707361498e-4,0,0.25332087878830356,0.7458295105409602,2,0.10345678638780274
alinesleutjes,zemariogo,0.12930693197576495,0.15693003230351352,0.1751890856276578,0,0.01992548534602348,0.809082853773716,0.18064418042748315,0,0.01027296579880083,0.809082853773716,3,0.1371198924493179
guilhermederrite,MolonRJ,0.12929952864222016,0.17309247436244132,9.174847276419892e-4,0,0.2067332165536051,0.8924625180003504,9.46107834294046e-4,0,0.10659137416535563,0.8924625180003504,2,0.12376855093426409
arthurliradeputadofederal,EduardoCuryOficial,0.12929176760543384,0.10606237738217474,0.014693578748294711,0.28867513459481287,0.27201531357354536,0.5468890471348524,0.015152889231778304,0.29769890735376875,0.14025915627960067,0.5468890471348524,4,0.11909722860771162
MolonRJ,rigonifelipe,0.12928860126490574,0.14656267500754083,0.012656776977231473,0.032980975464153225,0.38242676401540854,0.7557390910651713,0.013052738192852112,0.0340127695109815,0.19719540123099516,0.7557390910651713,4,0.11120730392558412
drdamiao,severinolpessoaal,0.12927803260569426,0.14375884851383228,0.2507910019735456,0,0,0.7413419775258357,0.2586580224741643,0,0,0.7413419775258357,2,0.13851217779181527
depzeneto,glauber.braga1,0.12926123623972455,0.15606032552042756,0.05502726757257086,0,0.26826075324645066,0.8048833512675687,0.056760783225600304,0,0.13835586550683104,0.8048833512675687,3,0.11933269931067267
carolinerdetoni,DepCoronelChrisostomo,0.12923080683394897,0.15184342149105992,0.016678658566285393,0,0.38667057046606446,0.7833190099229014,0.01720813478344072,0,0.19947285529365796,0.7833190099229014,3,0.11084225228879785
flaviamorais1212,RonaldoCarlettoOficial,0.12921844039611144,0.11415716832980731,0.08096577376218703,0,0.6347733751192243,0.5889622150928577,0.08354408603394507,0,0.32749369887319707,0.5889622150928577,3,0.09310737363017481
calero.rio,patrusananias13,0.1292049987387348,0.16823434040792068,0.07154674733136454,0.008840216156535928,0.09495765002601415,0.8680486671061752,0.07383279597516614,0.009122677133580271,0.04899585978507836,0.8680486671061752,3,0.13165123793250058
deputadofederalacaciofavacho,profmarcivania,0.12918184717880432,0.17283742339448768,0.09693736614997965,0,0.015478741437228685,0.891959291851372,0.10005261912256744,0,0.00798808902606061,0.891959291851372,2,0.13730349758891686
greyce.elias,ZambelliOficial,0.12916770276543066,0.1593844785939969,0.009390327731609931,0,0.3248901000782711,0.8226229683408299,0.009693163776565027,0,0.16768386788260506,0.8226229683408299,2,0.11518753152879921
DeputadoNicoletti,RodrigoMaiaRJ,0.12914504590377346,0.15420721259366868,0.01349129706506661,0,0.368120968489782,0.7960414406633873,0.013928831695300735,0,0.19002972764131196,0.7960414406633873,3,0.11207533714762999
Ossesio.Silva,TulioGadelhaOficial,0.12912405231909296,0.1453679511628942,0.015414151947388377,0,0.45235296926267554,0.7505338138121581,0.015916633831882056,0,0.23354955235595987,0.7505338138121581,3,0.10603627253740848
DeputadoAndreFigueiredo,margaretecoelho.castro,0.12912222725397218,0.15749469615152845,0.019850923555417406,0,0.3221846001834637,0.8131556149081912,0.020498328317888927,0,0.1663460567739199,0.8131556149081912,3,0.11533205775900852
alexandrefrotaoficial77,bohngass13,0.12904880867979648,0.15274916292101431,0.07857686142384952,0.01564028117724638,0.21980621578461254,0.789102792365559,0.08118567667299594,0.01615955114167071,0.11355197981977433,0.789102792365559,4,0.1225661367437382
biakicisoficial,TiagoMitraud,0.12904714283699448,0.17038968782392,0.008307223483001433,0,0.2151958173497143,0.88024517799229,0.008583140807174816,0,0.11117168120053526,0.88024517799229,2,0.1228936660860859
calero.rio,taliriapetronepsol,0.1290427746152681,0.1593160929594964,0.14680120956736775,0.013969968905677832,0.020938332687966753,0.8230660643831009,0.15168222062288533,0.014434458080357001,0.010817256913656684,0.8230660643831009,4,0.1367645204672182
arthurliradeputadofederal,Joseairtoncirilo,0.1290207375644499,0.1589484040986957,0.02553994499353856,0,0.2947471324927142,0.8213067506262757,0.026393633019168007,0,0.15229961635455636,0.8213067506262757,3,0.11718313792671672
deputadopeninha,oficialigortimo,0.12899905149036467,0.16031939462630904,0.013756281600644862,0,0.3042792628910899,0.828530095242774,0.014218483460887938,0,0.15725142129633796,0.828530095242774,3,0.11647903639031287
cleberverde.1010,gustavofruet,0.12899008502247108,0.16669912930813052,0.08174433624835517,0,0.1043713097590504,0.8615604280959024,0.08449676447003884,0,0.05394280743405878,0.8615604280959024,3,0.13074856896985826
fabiogov55,wolneyqueirozpe,0.1289893631269176,0.12555353262967286,0.011407104706174868,0,0.6564909111946859,0.6489089724715563,0.011791261366723163,0,0.3392997661617205,0.6489089724715563,3,0.09131068112207703
luismirandausa,samia.bomfim.psol,0.12898494788061327,0.16891931494245338,0.0038179887143983287,0,0.23794509135586872,0.8730699083782645,0.003946702078687204,0,0.12298338954304833,0.8730699083782645,2,0.1212020804895236
alexisfonteyne30,LeoMoraes.19,0.1289341344756713,0.17121320731929365,0.005735861746271749,0,0.21040822044958976,0.8852747852772843,0.005931567844928402,0,0.10879364687778723,0.8852747852772843,2,0.12311455690610572
luiz.caetanoBA,PedroUczai,0.1289292693545861,0.16282010665345636,0.08306145183490496,0,0.13961507011441776,0.8419091980614705,0.08589872803975565,0,0.07219207389877375,0.8419091980614705,3,0.12816599787174096
deputadoluciomosquini,flaviamorais1212,0.12891809564227696,0.13959326868031682,0.017843613856794907,0,0.5021515201173965,0.7218705695005063,0.018454728968701203,0,0.2596747015307925,0.7218705695005063,3,0.10225856532262557
niltotattosp,OtoniDeputadoFederal,0.12891052990291516,0.140901841070567,0.04918039759740727,0,0.4262787426432428,0.7286802775883021,0.05086773245955513,0,0.22045198995214277,0.7286802775883021,3,0.10766994327860603
margaretecoelho.castro,wolneyqueirozpe,0.12890690044349268,0.14042492558049008,0.01926290590314437,0,0.49082843904120055,0.7262343344815556,0.01992435971167001,0,0.25384130580677433,0.7262343344815556,3,0.10305536197222784
alexandrefrotaoficial77,rodrigocoelhooficial,0.12889604001973487,0.14851514165432717,0.03194837178737642,0,0.38439244017799856,0.7681391485809725,0.033048206169338644,0,0.1988126452496888,0.7681391485809725,3,0.11064629715128746
drdamiao,iracemaportella,0.12888912824966756,0.10892934068483619,0.01544974099870951,0,0.8131440348992326,0.5634265778870667,0.015982461007140177,0,0.4205909611057931,0.5634265778870667,3,0.08001377777469865
depalceumoreira,nishimoriluiz,0.12888769476143175,0.14731484211537127,0.05930732096774408,0,0.3415523583322755,0.7619803808685164,0.06135296942300102,0,0.17666664970848267,0.7619803808685164,3,0.11369736164922863
camilocapiberibe,joicehasselmann,0.12885349315922603,0.1564687300185771,0.06277159334168544,0,0.24257191051924862,0.8095433357802029,0.064953968834582,0,0.12550269538521508,0.8095433357802029,3,0.12073074906208157
francocartafina11,rodrigocoelhooficial,0.12881888160569765,0.1630292444474181,0.1333291508849471,0,0.03533247784138964,0.8437129837660243,0.13800166479016115,0,0.018285351443814473,0.8437129837660243,3,0.1354964818745768
DeputadoNicoletti,onelsonbarbudo,0.12881702241600101,0.16687525287087263,0.015886439449153238,0,0.23172992863298267,0.8636294062232788,0.01644341630342368,0,0.11992717747329762,0.8636294062232788,3,0.12146610054335948
arthurliradeputadofederal,RodrigoMaiaRJ,0.12881174723628336,0.14890400349818805,0.003151841844660115,0,0.43683248987304957,0.7706543680629213,0.0032624786815223144,0,0.22608315325555634,0.7706543680629213,2,0.10681026561937149
deputadofederalzecadirceu,oficialluizlima,0.12879987053392908,0.17332067162125042,0.07558586104492601,0,0.04761961970657964,0.8971058273209133,0.07824631161671323,0,0.02464786106237348,0.8971058273209133,3,0.13459845987873972
marciojerry,nelsonpelegrino,0.12878870797219374,0.14562469533404354,0.05518928823390406,0.021128856368212913,0.3229473770382369,0.7538170989622516,0.05713677759784112,0.02187443987483205,0.16717168356507525,0.7538170989622516,4,0.11492023161033352
deputadojoaodaniel,DepZeCarlosPT,0.12876145889146415,0.12601951518492238,0.2543228382500151,0,0.16258105502270798,0.6524701634057906,0.2633529633681141,0,0.08417687322609535,0.6524701634057906,3,0.12634577345351813
