Source	Target	Type	Weight	similarity_total	weight_base	multimodal_multiplier	weight_multimodal_bonus	similarity_text	similarity_hashtag	similarity_domain	active_text	active_hashtag	active_domain	n_modalities_above_threshold	share_text	share_hashtag	share_domain	max_share	non_domain_similarity
generalgirao	niltotattosp	Undirected	0.37596459700599505	0.18798229850299752	0.18798229850299752	2	0.37596459700599505	0.29001920526731334	0.01976008784759313	0.25416760239408603	1	0	1	2	0.5142668708293098	0.03503891590671597	0.45069421326397413	0.5142668708293098	0.15488964655745324
bohngass13	drasorayamanato	Undirected	0.3758891226763231	0.18794456133816154	0.18794456133816154	2	0.3758891226763231	0.28225713905180805	0.0028785613003322217	0.2786979836623444	1	0	1	2	0.5006035415304435	0.005105337587915859	0.4942911208816406	0.5006035415304435	0.14256785017607013
pinheirinhomg	TiagoMitraud	Undirected	0.37584475928699873	0.18792237964349937	0.18792237964349937	2	0.37584475928699873	0.20228760008372587	0.08378700427323689	0.2776925345735353	1	0	1	2	0.3588141026940276	0.148619879534281	0.49256601777169134	0.49256601777169134	0.14303730217848137
aureacarolina	perpetuaalmeida.acre	Undirected	0.3758276110124641	0.18791380550623205	0.18791380550623205	2	0.3758276110124641	0.2765792268500862	0.17558163321992867	0.11158055644868128	1	1	0	2	0.49061363729147545	0.31145775008727894	0.19792861262124561	0.49061363729147545	0.22608043003500744
LeoMoraes.19	MarxBeltrao	Undirected	0.3757879417724899	0.18789397088624496	0.18789397088624496	2	0.3757879417724899	0.16252035942283763	5.49635117474582e-4	0.40061191811842267	1	0	1	2	0.2883192732870798	9.750802804406158e-4	0.7107056464324796	0.7107056464324796	0.0815349972701561
carlosveraspt	sostenescavalcante	Undirected	0.37573926984942546	0.18786963492471273	0.18786963492471273	2	0.37573926984942546	0.28462199938108196	0.006687703349136973	0.27229920204391916	1	0	1	2	0.5049991172427305	0.011865858208569323	0.4831350245487	0.5049991172427305	0.14565485136510947
enricogmisasi	marcelvh	Undirected	0.3757384450821693	0.18786922254108465	0.18786922254108465	2	0.3757384450821693	0.1923195425769345	0.0021101677884986948	0.3691779572578207	1	0	1	2	0.3412294644392442	0.0037440366938180933	0.6550264988669375	0.6550264988669375	0.09721485518271661
alinesleutjes	zevitorMG	Undirected	0.3757352064896533	0.18786760324482665	0.18786760324482665	2	0.3757352064896533	0.25112191314835636	0.11737816036181413	0.19510273622430943	1	0	1	2	0.4455654031722498	0.20826397302226438	0.34617062380548574	0.4455654031722498	0.18425003675508525
fabioabreu.oficial	guilhermederrite	Undirected	0.3756909155462845	0.18784545777314224	0.18784545777314224	2	0.3756909155462845	0.21964482036486624	0.007627927256836284	0.3362636256977243	1	0	1	2	0.3897615677779258	0.013535820610664611	0.5967026116114097	0.5967026116114097	0.11363637381085126
cassioandrade4011	TulioGadelhaOficial	Undirected	0.37556374794964237	0.18778187397482118	0.18778187397482118	2	0.37556374794964237	0.2013804859249556	0.004916361393245805	0.35704877460626216	1	0	1	2	0.357472354603579	0.008727078372333595	0.6338005670240874	0.6338005670240874	0.10314842365910071
biakicisoficial	guilhermederrite	Undirected	0.3755518144210599	0.18777590721052995	0.18777590721052995	2	0.3755518144210599	0.2883742121287077	0.009826713059314996	0.2651267964435672	1	0	1	2	0.5119119848983772	0.017444043106654636	0.47064397199496816	0.5119119848983772	0.14910046259401133
idilvanoficial	pedrobezerradep	Undirected	0.37552957767079026	0.18776478883539513	0.18776478883539513	2	0.37552957767079026	0.17729322993173774	0.003532293506530176	0.3824688430679175	1	0	1	2	0.3147434813371082	0.006270777264184461	0.6789857413987075	0.6789857413987075	0.09041276171913395
dep.alinegurgel	deputadasorayasantos	Undirected	0.37548779552526185	0.18774389776263092	0.18774389776263092	2	0.37548779552526185	0.2306970057133264	0.07358236566891682	0.25895232190564954	1	0	1	2	0.4095952135907361	0.13064315546480726	0.4597616309444566	0.4597616309444566	0.15213968569112163
alexmanente	fernandapsol	Undirected	0.37540287946941836	0.18770143973470918	0.18770143973470918	2	0.37540287946941836	0.2024081338984947	0.0019007249787268085	0.358795460326906	1	0	1	2	0.3594505085391131	0.0033754402406524398	0.6371740512202345	0.6371740512202345	0.10215442943861076
idilvanoficial	profdorinha	Undirected	0.37534671280949006	0.18767335640474503	0.18767335640474503	2	0.37534671280949006	0.2261617430951954	0.08478678205262943	0.2520715440664103	1	0	1	2	0.40169392791065583	0.15059282375308572	0.44771324833625853	0.44771324833625853	0.15547426257391242
bira.dopindare	marceloramosam	Undirected	0.3752902026592358	0.1876451013296179	0.1876451013296179	2	0.3752902026592358	0.20060779805248338	0.004371160012036363	0.35795634592433395	1	0	1	2	0.35636030753625547	0.007764942047626335	0.6358747504161182	0.6358747504161182	0.10248947903225987
bohngass13	PauloEduardoOficial	Undirected	0.3752776527573783	0.18763882637868914	0.18763882637868914	2	0.3752776527573783	0.31065148463260694	0.004291781368932047	0.24797321313452847	1	0	1	2	0.5518607042902304	0.007624188539512702	0.44051510717025694	0.5518607042902304	0.1574716330007695
deputadobacelar	PauloTeixeira13	Undirected	0.3752736550106615	0.18763682750533076	0.18763682750533076	2	0.3752736550106615	0.27454646634268187	0.1306386941279161	0.15772532204539433	1	0	1	2	0.4877266898913754	0.23207720976168647	0.2801961003469381	0.4877266898913754	0.20259258023529897
miltonvieiraoficial	sostenescavalcante	Undirected	0.37524242122398715	0.18762121061199358	0.18762121061199358	2	0.37524242122398715	0.22163106057849877	0.001991272593697495	0.3392412986637845	1	0	1	2	0.39375622805042476	0.00353775316270168	0.6027060187868736	0.6027060187868736	0.11181116658609813
bira.dopindare	gervasiomaiapb	Undirected	0.3752291528004001	0.18761457640020004	0.18761457640020004	2	0.3752291528004001	0.19115724719056396	0.011074766941389825	0.3606117150686463	1	0	1	2	0.3396275684941222	0.019676450792334807	0.6406959807135431	0.6406959807135431	0.10111600706597688
danilocabralpe	profisrael	Undirected	0.375213228708913	0.1876066143544565	0.1876066143544565	2	0.375213228708913	0.2504706661045618	0.07529995667000937	0.23704922028879838	1	0	1	2	0.44502813678578956	0.13379051502548236	0.42118134818872816	0.44502813678578956	0.1628853113872856
felixjunior1234	wolneyqueirozpe	Undirected	0.37518453879306307	0.18759226939653154	0.18759226939653154	2	0.37518453879306307	0.25374960548665715	0.1172023217363821	0.1918248809665554	1	0	1	2	0.45088852595569484	0.20825719900116718	0.340854275043138	0.45088852595569484	0.18547596361151963
eduardobismarckce	perpetuaalmeida.acre	Undirected	0.3751118841764692	0.1875559420882346	0.1875559420882346	2	0.3751118841764692	0.17746504727615275	0.05311096902107528	0.3320918099674757	1	0	1	2	0.3153993155326876	0.09439133808957034	0.590209346377742	0.590209346377742	0.11528800814861402
delegadofeliciolaterca	ZambelliOficial	Undirected	0.37509874304276897	0.18754937152138448	0.18754937152138448	2	0.37509874304276897	0.2096136898088086	0.0488043694040598	0.304230055351285	1	0	1	2	0.3725484621434883	0.0867404833336469	0.5407110545228647	0.5407110545228647	0.1292090296064342
iracemaportella	mariarosas.oficial	Undirected	0.37509663917415814	0.18754831958707907	0.18754831958707907	2	0.37509663917415814	0.20098983892665656	0.02588154964053043	0.3357735701940502	1	0	1	2	0.35722321118662714	0.045999789454282604	0.5967769993590902	0.5967769993590902	0.1134356942835935
DeputadoAndreFigueiredo	generalgirao	Undirected	0.3750482557424443	0.18752412787122216	0.18752412787122216	2	0.3750482557424443	0.20401083757383043	0.006004703986504424	0.3525568420533316	1	0	1	2	0.3626392683255674	0.010673655802180321	0.6266870758722523	0.6266870758722523	0.10500777078016743
onelsonbarbudo	rubensotoni	Undirected	0.37500311509516576	0.18750155754758288	0.18750155754758288	2	0.37500311509516576	0.2705919138188554	0.003893654413311711	0.28801910441058154	1	0	1	2	0.4810482952036037	0.006921994789871912	0.5120297100065244	0.5120297100065244	0.13724278411608354
coroneltadeu	depchinaglia	Undirected	0.37498641207896366	0.18749320603948183	0.18749320603948183	2	0.37498641207896366	0.3512054793843198	0.014438606437209301	0.19683553229691642	1	0	1	2	0.6243879210399476	0.025669563788832003	0.3499425151712205	0.6243879210399476	0.18282204291076454
DepCoronelChrisostomo	DepGonzagaPatriota	Undirected	0.3749820440063987	0.18749102200319934	0.18749102200319934	2	0.3749820440063987	0.15135790105934063	7.69098949689104e-4	0.41034606600056833	1	0	1	2	0.2690935979088426	0.0013673524941298792	0.7295390495970276	0.7295390495970276	0.07606350000451487
depheliolopes	rodrigocoelhooficial	Undirected	0.37485251791605895	0.18742625895802947	0.18742625895802947	2	0.37485251791605895	0.18907549104319168	0.017367842250982517	0.35583544357991426	1	0	1	2	0.33626645503913716	0.030888311928713812	0.6328452330321491	0.6328452330321491	0.1032216666470871
celsosabinooficial	ZambelliOficial	Undirected	0.37484839529643943	0.18742419764821971	0.18742419764821971	2	0.37484839529643943	0.2126931007897435	0.005511820654411407	0.34406767150050427	1	0	1	2	0.3782739963828852	0.009802755324682702	0.6119232482924322	0.6119232482924322	0.10910246072207745
reginaldolopesmg	rosemodestoms	Undirected	0.37484538541724827	0.18742269270862413	0.18742269270862413	2	0.37484538541724827	0.25536080041470555	0.021227972416326124	0.2856793052948408	1	0	1	2	0.45416200981187316	0.037754183888728456	0.5080838062993984	0.5080838062993984	0.13829438641551584
afonsoflorence13	biakicisoficial	Undirected	0.37481637011136865	0.18740818505568432	0.18740818505568432	2	0.37481637011136865	0.38450447685885125	0.0027092027931147167	0.175010875515087	1	0	1	2	0.6838984055838757	0.004818720150545071	0.3112828742655793	0.6838984055838757	0.19360683982598298
flavionogueirapi	MosesRodriguesOficial	Undirected	0.37472901821548793	0.18736450910774397	0.18736450910774397	2	0.37472901821548793	0.1975850212622911	0.044887477922190694	0.3196210281387501	1	0	1	2	0.3515162720396704	0.07985766734577278	0.5686260606145568	0.5686260606145568	0.1212362495922409
alexmanente	onelsonbarbudo	Undirected	0.3747143981287388	0.1873571990643694	0.1873571990643694	2	0.3747143981287388	0.22610197979941782	0.016269090796952136	0.3197005265967382	1	0	1	2	0.40226544256734087	0.028944872642911085	0.568789684789748	0.568789684789748	0.12118553529818497
depdanielalmeida	pauloramosrio	Undirected	0.37470100767053904	0.18735050383526952	0.18735050383526952	2	0.37470100767053904	0.27915191027104425	0.23504060097783738	0.04785900025692693	1	1	0	2	0.49666606095081967	0.41818338028863805	0.08515055876054223	0.49666606095081967	0.25709625562444083
AdrianoDoBaldyOficial	emidinhomadeira	Undirected	0.37469516273678877	0.18734758136839438	0.18734758136839438	2	0.37469516273678877	0.19271616917798032	0.007884699823031997	0.3614418751041709	1	0	1	2	0.34288525418969656	0.014028648008942927	0.6430860978013606	0.6430860978013606	0.10030043450050616
DepJuscelinoFilho	rosemodestoms	Undirected	0.3746581777580278	0.1873290888790139	0.1873290888790139	2	0.3746581777580278	0.1637649160625804	0.1090037607987936	0.28921858977566767	1	0	1	2	0.2914032501884916	0.19396126437361697	0.5146354854378914	0.5146354854378914	0.136384338430687
alexisfonteyne30	deputadohildorocha	Undirected	0.37465313335617373	0.18732656667808686	0.18732656667808686	2	0.37465313335617373	0.17304459160645602	0.006752330682798836	0.38218277774500564	1	0	1	2	0.30791964833588564	0.012015257281334514	0.6800650943827797	0.6800650943827797	0.08989846114462743
camilocapiberibe	marciojerry	Undirected	0.37461106439064845	0.18730553219532423	0.18730553219532423	2	0.37461106439064845	0.12748336109780098	0.17296529222376772	0.26146794326440403	0	1	1	2	0.226872389732479	0.30781310478218665	0.46531450548533443	0.46531450548533443	0.15022432666078434
dep.expeditonetto	TulioGadelhaOficial	Undirected	0.3746058882437111	0.18730294412185555	0.18730294412185555	2	0.3746058882437111	0.1737702519461987	0.018849404977658284	0.3692891754417097	1	0	1	2	0.3092499030752861	0.033545308227857215	0.6572047886968567	0.6572047886968567	0.09630982846192848
alexmanente	blogdabenedita	Undirected	0.3745939209883995	0.18729696049419975	0.18729696049419975	2	0.3745939209883995	0.17340092614068617	0.0035787612061231335	0.38491119413578995	1	0	1	2	0.3086024917919158	0.006369139140824376	0.6850283690672598	0.6850283690672598	0.08848984367340465
davidbrsoares	enricogmisasi	Undirected	0.37456481233120664	0.18728240616560332	0.18728240616560332	2	0.37456481233120664	0.15104476171529232	0.0039320536043723165	0.40687040317714535	1	0	1	2	0.2688360051321495	0.006998439210738287	0.7241655556571123	0.7241655556571123	0.07748840765983232
marceloramosam	paulabelmonteoficial	Undirected	0.3745547210787475	0.18727736053937374	0.18727736053937374	2	0.3745547210787475	0.2140567850511167	0.013454050151940298	0.3343212464150643	1	0	1	2	0.380997796413861	0.02394674599782832	0.5950554575883107	0.5950554575883107	0.11375541760152849
chicodangelo	luismirandausa	Undirected	0.3745183715373372	0.1872591857686686	0.1872591857686686	2	0.3745183715373372	0.17165908632344487	0.004570075275976425	0.3855483957065845	1	0	1	2	0.30556415807465315	0.008135026429129956	0.6863008154962169	0.6863008154962169	0.08811458079971064
carolinerdetoni	DelegadoPablo	Undirected	0.3745010885718456	0.1872505442859228	0.1872505442859228	2	0.3745010885718456	0.3432212837230255	0.03536262977024172	0.18316771936450116	1	0	1	2	0.6109840428535555	0.06295064883094927	0.32606530831549524	0.6109840428535555	0.18929195674663363
alexmanente	OtoniDeputadoFederal	Undirected	0.37446443271148716	0.18723221635574358	0.18723221635574358	2	0.37446443271148716	0.1719980260336739	0.024270541470368966	0.36542808156318785	1	0	1	2	0.30621159360537165	0.043209339971447776	0.6505790664231806	0.6505790664231806	0.09813428375202143
DeputadaMariaDoRosario	SheridanRR	Undirected	0.37445918053207833	0.18722959026603916	0.18722959026603916	2	0.37445918053207833	0.16568867511369414	0.0033828696999802107	0.3926172259844432	1	0	1	2	0.2949830648710726	0.0060226763927884956	0.698994258736139	0.698994258736139	0.08453577240683718
biakicisoficial	Joseairtoncirilo	Undirected	0.3744190520989863	0.18720952604949315	0.18720952604949315	2	0.3744190520989863	0.32199415965818345	0.005607297354659991	0.23402712113563603	1	0	1	2	0.5733222492340069	0.009983995780887014	0.41669375498510614	0.5733222492340069	0.16380072850642172
guimaraes13pt	LeoMoraes.19	Undirected	0.3743825855611053	0.18719129278055266	0.18719129278055266	2	0.3743825855611053	0.16460460503504218	4.5629570843483945e-4	0.39651297759818094	1	0	1	2	0.29311300148276803	8.125301514776513e-4	0.7060744683657544	0.7060744683657544	0.0825304503717385
capitaoalbertoneto	guimaraes13pt	Undirected	0.3743628853932975	0.18718144269664874	0.18718144269664874	2	0.3743628853932975	0.15196642010587394	2.0322442142474387e-4	0.40937468356264756	1	0	1	2	0.2706223044274654	3.6190272300674377e-4	0.7290157928495279	0.7290157928495279	0.07608482226364933
depdanielfreitas	MolonRJ	Undirected	0.37436008332942167	0.18718004166471083	0.18718004166471083	2	0.37436008332942167	0.2564935687129045	0.0014781179974081235	0.30356843828381985	1	0	1	2	0.45676801584852833	0.0026322571293076664	0.540599727022164	0.540599727022164	0.1289858433551563
LeoMoraes.19	marcelvh	Undirected	0.37433643609835343	0.18716821804917672	0.18716821804917672	2	0.37433643609835343	0.27852180398676446	5.679433330737607e-4	0.282414906827692	1	0	1	2	0.49602759644016314	0.0010114668309134601	0.5029609367289235	0.5029609367289235	0.1395448736599191
odaircunhamg	ProfessoraRosaNeide	Undirected	0.3742779849921878	0.1871389924960939	0.1871389924960939	2	0.3742779849921878	0.33449321368517515	0.17011524265211223	0.05680852115099438	1	1	0	2	0.595801742907137	0.30301050640326066	0.10118775068960241	0.595801742907137	0.2523042281686437
eduardobismarckce	HerculanoPassos	Undirected	0.37426032242920443	0.18713016121460221	0.18713016121460221	2	0.37426032242920443	0.22052990949637613	0.229776134771137	0.11108443937629352	1	1	0	2	0.39282801529692274	0.40929823619334155	0.19787374850973577	0.40929823619334155	0.22515302213375657
delegado.waldir	onelsonbarbudo	Undirected	0.37424742265213595	0.18712371132606798	0.18712371132606798	2	0.37424742265213595	0.27245630328148757	0.010614623371644665	0.27830020732507166	1	0	1	2	0.4853407786586798	0.0189083882821392	0.49575083305918094	0.49575083305918094	0.1415354633265661
danilocabralpe	rfalcao13	Undirected	0.3742445216699879	0.18712226083499395	0.18712226083499395	2	0.3742445216699879	0.3611243467671146	0.020057041545887586	0.18018539419197963	1	0	1	2	0.6432948261663661	0.03572894259326716	0.32097623124036656	0.6432948261663661	0.1905906941565011
generalgirao	orlandosilvasp	Undirected	0.37422822389489957	0.18711411194744978	0.18711411194744978	2	0.37422822389489957	0.30473945972618655	0.011527464561049493	0.24507541155511336	1	0	1	2	0.5428763167646976	0.020535533889050786	0.4365881493462516	0.5428763167646976	0.158133462143618
DeputadoTadeuAlencar	drluizovando	Undirected	0.37417950536430017	0.18708975268215008	0.18708975268215008	2	0.37417950536430017	0.17381661117473143	0.03278475422612249	0.3546678926455963	1	0	1	2	0.30968489487508416	0.05841181172158416	0.6319032934033316	0.6319032934033316	0.10330068270042696
betorosado1111	generalgirao	Undirected	0.3741599585169762	0.1870799792584881	0.1870799792584881	2	0.3741599585169762	0.22496495781904113	0.030699936464143467	0.3055750434922797	1	0	1	2	0.40083561891677605	0.05470019932263911	0.5444641817605848	0.5444641817605848	0.1278324471415923
biakicisoficial	deputadomarcon	Undirected	0.3741135424959361	0.18705677124796805	0.18705677124796805	2	0.3741135424959361	0.3064234210776335	0.002307639783531745	0.25243925288273894	1	0	1	2	0.5460435336169136	0.004112191480935786	0.4498442749021506	0.5460435336169136	0.15436553043058263
DelegadoPablo	Joseairtoncirilo	Undirected	0.3740382112989071	0.18701910564945354	0.18701910564945354	2	0.3740382112989071	0.24961452475589405	0.10521508690064449	0.206227705291822	1	0	1	2	0.44490022180544603	0.18753001471029462	0.3675697634842593	0.44490022180544603	0.17741480582826927
carlosveraspt	coronel.armando	Undirected	0.3739838448014796	0.1869919224007398	0.1869919224007398	2	0.3739838448014796	0.2663177485916004	0.001852577223162761	0.29280544138745623	1	0	1	2	0.47474020120302046	0.0033024193405041466	0.5219573794564754	0.5219573794564754	0.1340851629073816
deputadobacelar	ErikaKokay	Undirected	0.37391753833786884	0.18695876916893442	0.18695876916893442	2	0.37391753833786884	0.23923039288938092	0.14202179181159405	0.1796241228058283	1	0	1	2	0.42652968165619853	0.2532141042699889	0.3202562140738125	0.42652968165619853	0.1906260923504875
deputadasorayasantos	DeputadoNicoletti	Undirected	0.3739129070129155	0.18695645350645776	0.18695645350645776	2	0.3739129070129155	0.15089457750112992	0.006812268682309303	0.4031625143359341	1	0	1	2	0.2690369417958565	0.012145909835404525	0.7188171483687389	0.7188171483687389	0.07885342309171961
ChristianeYared	ottacinascimento	Undirected	0.3738841749459409	0.18694208747297045	0.18694208747297045	2	0.3738841749459409	0.1536984995833986	0.08576149494026929	0.32136626789524336	1	0	1	2	0.2740572435400554	0.152919898170192	0.5730228582897525	0.5730228582897525	0.11972999726183395
depalceumoreira	depjorgesolla	Undirected	0.3738612881712507	0.18693064408562535	0.18693064408562535	2	0.3738612881712507	0.2883769378312922	5.516173280061743e-4	0.2718633770975777	1	0	1	2	0.5142316093434782	9.836399139806112e-4	0.4847847507425411	0.5142316093434782	0.1444642775796492
dagobertonogueirams	FelipeCarrerasOficial	Undirected	0.3738558946451609	0.18692794732258045	0.18692794732258045	2	0.3738558946451609	0.18193733976439116	0.026023241647719568	0.35282326055563057	1	0	1	2	0.3244339906905823	0.0464051202980569	0.6291608890113607	0.6291608890113607	0.10398029070605537
fernandapsol	oficialluizlima	Undirected	0.37380096679149116	0.18690048339574558	0.18690048339574558	2	0.37380096679149116	0.2746042075988673	0.001856116223715249	0.28424112636465415	1	0	1	2	0.48975119915806864	0.003310346750655684	0.5069384540912756	0.5069384540912756	0.13823016191129125
generalgirao	viniciuscarvalhooficial	Undirected	0.37373937301705396	0.18686968650852698	0.18686968650852698	2	0.37373937301705396	0.21555850729537218	0.003535041608915085	0.3415155106212937	1	0	1	2	0.38450771287533236	0.006305716165034217	0.6091865709596335	0.6091865709596335	0.10954677445214363
ClarissaGarotinhoRJ	LeoMoraes.19	Undirected	0.3737052606679845	0.18685263033399224	0.18685263033399224	2	0.3737052606679845	0.19436774702812756	0.0033364295503244563	0.3628537144235247	1	0	1	2	0.346739828567398	0.0059519803465092795	0.6473081910860927	0.6473081910860927	0.09885208828922601
DeputadoCarlosSampaio	padilhando	Undirected	0.3736448140227345	0.18682240701136724	0.18682240701136724	2	0.3736448140227345	0.36134923982459405	0.0024019887585217167	0.19671599245098603	1	0	1	2	0.6447285876199488	0.004285689989309058	0.35098572239074227	0.6447285876199488	0.18187561429155788
dagobertonogueirams	glauber.braga1	Undirected	0.37362163243414964	0.18681081621707482	0.18681081621707482	2	0.37362163243414964	0.31835662571855317	0.014639946257971654	0.22743587667469967	1	0	1	2	0.5680553052999202	0.026122588535344736	0.40582210616473513	0.5680553052999202	0.1664982859882624
depchinaglia	enricogmisasi	Undirected	0.3735528330641704	0.1867764165320852	0.1867764165320852	2	0.3735528330641704	0.18647542277948595	0.004439276540530026	0.36941455027623965	1	0	1	2	0.3327961603179747	0.007922621465377257	0.659281218216648	0.659281218216648	0.09545734966000799
deputadopaulofreire	vavamartinsoficial	Undirected	0.37354981592283715	0.18677490796141857	0.18677490796141857	2	0.37354981592283715	0.2410925249066647	0.00653259380317977	0.31269960517441125	1	0	1	2	0.43027286612551174	0.011658585682057436	0.5580685481924308	0.5580685481924308	0.12381255935492223
capitaowagnersousa	carlosjordyoficial	Undirected	0.3734453925810188	0.1867226962905094	0.1867226962905094	2	0.3734453925810188	0.19494929486662846	4.835890146907986e-4	0.36473520499020884	1	0	1	2	0.348019279818953	8.632926871378912e-4	0.6511174274939091	0.6511174274939091	0.09771644194065963
depdanielfreitas	lafayetteandrada	Undirected	0.37338754130761126	0.18669377065380563	0.18669377065380563	2	0.37338754130761126	0.16918119117021937	0.025090634671048936	0.3658094861201485	1	0	1	2	0.30206541007008997	0.044798200074166	0.653136389855744	0.653136389855744	0.09713591292063416
chicodangelo	deputadojoaodaniel	Undirected	0.37337511294928455	0.18668755647464227	0.18668755647464227	2	0.37337511294928455	0.2598029949752935	0.21626083068406698	0.08399884376456632	1	1	0	2	0.46388200670921975	0.3861368423403582	0.1499811509504221	0.46388200670921975	0.23803191282968025
celsosabinooficial	oficialluizlima	Undirected	0.37333921098929945	0.18666960549464973	0.18666960549464973	2	0.37333921098929945	0.21994476408548633	0.031871357448412185	0.3081926949500507	1	0	1	2	0.39275232391236886	0.05691224229025272	0.5503354337973785	0.5503354337973785	0.12590806076694927
alinesleutjes	aroldomartinsoficial	Undirected	0.3733338387672869	0.18666691938364344	0.18666691938364344	2	0.3733338387672869	0.15128749720524295	0.004504631585411377	0.404208629360276	1	0	1	2	0.270155879261271	0.008043974083687396	0.7218001466550417	0.7218001466550417	0.07789606439532716
drasorayamanato	jrbozzella	Undirected	0.37331783011392283	0.18665891505696142	0.18665891505696142	2	0.37331783011392283	0.24175230253387536	0.03459010528711301	0.28363433734989585	1	0	1	2	0.4317184679876331	0.061770610271605804	0.5065109217407611	0.5065109217407611	0.1381712039104942
depfelipefrancischini	pauloganime	Undirected	0.3733111236099819	0.18665556180499096	0.18665556180499096	2	0.3733111236099819	0.25048327984028684	0.12028407478379821	0.18919933079088783	1	0	1	2	0.44731818224982783	0.2148057695515576	0.3378760481986146	0.44731818224982783	0.18538367731204253
DeputadoTadeuAlencar	ZambelliOficial	Undirected	0.3732953696966124	0.1866476848483062	0.1866476848483062	2	0.3732953696966124	0.19437119580090848	0.008635027120592059	0.3569368316234181	1	0	1	2	0.34712671980346177	0.015421259448623728	0.6374520207479145	0.6374520207479145	0.10150311146075026
calero.rio	renildovcalheiros	Undirected	0.3732884348312288	0.1866442174156144	0.1866442174156144	2	0.3732884348312288	0.13332854222444057	0.23279241046808732	0.19381169955431535	0	1	1	2	0.2381153192074668	0.4157507327603786	0.34613394803215464	0.4157507327603786	0.18306047634626393
drdamiao	flordelisCantora	Undirected	0.37328182713980446	0.18664091356990223	0.18664091356990223	2	0.37328182713980446	0.16002870749311784	0.06729637482598015	0.3325976583906088	1	0	1	2	0.2858049796125089	0.12018867949653454	0.5940063408909567	0.5940063408909567	0.11366254115954899
CelinaLeaoDf	davidmirandario12	Undirected	0.37327989128527356	0.18663994564263678	0.18663994564263678	2	0.37327989128527356	0.18899081932674863	0.001002583003218006	0.36992643459794367	1	0	1	2	0.33753192307612634	0.0017905831104660227	0.6606774938134076	0.6606774938134076	0.09499670116498332
celsosabinooficial	deputadobiolchi	Undirected	0.37326735517824544	0.18663367758912272	0.18663367758912272	2	0.37326735517824544	0.17952403126733843	0.0014777918458861725	0.3788992096541436	1	0	1	2	0.32063529224088505	0.002639380460832578	0.6767253272982825	0.6767253272982825	0.0905009115566123
onelsonbarbudo	RodrigoMaiaRJ	Undirected	0.3731901879562316	0.1865950939781158	0.1865950939781158	2	0.3731901879562316	0.24128575535835764	0.017225158410169753	0.30127436816582004	1	0	1	2	0.43103268904211034	0.030771009824781263	0.5381963011331085	0.5381963011331085	0.1292554568842637
glaustindafokus	rafaelmottarn	Undirected	0.3731629902151315	0.18658149510756575	0.18658149510756575	2	0.3731629902151315	0.15673743145377192	0.04588783443114507	0.3571192194377803	1	0	1	2	0.2800160351082539	0.0819799669927795	0.6380039978989667	0.6380039978989667	0.1013126329424585
DelegadoPablo	marcelvh	Undirected	0.3731607067512985	0.18658035337564924	0.18658035337564924	2	0.3731607067512985	0.2977660641085937	0.029976328629784874	0.23199866738856909	1	0	1	2	0.5319710939931067	0.053553921205970356	0.4144749848009229	0.5319710939931067	0.1638711963691893
AngelaAmin11	arthurliradeputadofederal	Undirected	0.37313887633015	0.186569438165075	0.186569438165075	2	0.37313887633015	0.16729509001627355	0.04899086510167652	0.34342235937727494	1	0	1	2	0.2988969177046248	0.08752927879204209	0.613573803503333	0.613573803503333	0.10814297755897503
coroneltadeu	edermauropa	Undirected	0.3731379204210114	0.1865689602105057	0.1865689602105057	2	0.3731379204210114	0.29245758379187614	0.0018489189184143248	0.26540037792122656	1	0	1	2	0.5225191862245759	0.003303370000254759	0.47417744377516924	0.5225191862245759	0.14715325135514523
chicodangelo	deputadolourivalgomes	Undirected	0.3731362081401654	0.1865681040700827	0.1865681040700827	2	0.3731362081401654	0.16549340444814417	0.00400283343588976	0.3902080743262141	1	0	1	2	0.2956800596990541	0.007151693043211949	0.6971682472577339	0.6971682472577339	0.08474811894201696
camilocapiberibe	profisrael	Undirected	0.3731204382896234	0.1865602191448117	0.1865602191448117	2	0.3731204382896234	0.20846139820236628	0.12754472044847873	0.22367453878359	1	0	1	2	0.37246489660362603	0.22788838376716675	0.39964671962920717	0.39964671962920717	0.1680030593254225
depchinaglia	onelsonbarbudo	Undirected	0.37309991464036324	0.18654995732018162	0.18654995732018162	2	0.37309991464036324	0.39791676647103597	0.004211472913854718	0.15752163257565416	1	0	1	2	0.7110101983532464	0.007525192311938251	0.2814646093348153	0.7110101983532464	0.20106411969244534
celsosabinooficial	PauloTeixeira13	Undirected	0.3730733656039411	0.18653668280197055	0.18653668280197055	2	0.3730733656039411	0.16488983874060972	0.004711020530177109	0.39000918913512483	1	0	1	2	0.2946513187358053	0.00841839874676443	0.6969302825174303	0.6969302825174303	0.08480042963539342
deputadaaliceportugal	generalgirao	Undirected	0.37303977529345816	0.18651988764672908	0.18651988764672908	2	0.37303977529345816	0.26574522667466033	0.004600793135198417	0.2892136431303285	1	0	1	2	0.47491848372041523	0.00822216725026909	0.5168593490293157	0.5168593490293157	0.13517300990492936
JandiraFeghaliOficial	TiagoMitraud	Undirected	0.3730381950779374	0.1865190975389687	0.1865190975389687	2	0.3730381950779374	0.27343040157581777	0.004892655056132814	0.2812342359849556	1	0	1	2	0.488654879819462	0.008743796427441986	0.5026013237530962	0.5026013237530962	0.13916152831597528
